Index,Height(Inches),Weight(Pounds),Standardize,,,,Average,Stdev.P,,,,,
487,69.2656,127.5132,0.037200182,,,,,,,,,,
488,70.9403,142.4785,1.320600472,,,,,,,,,,
489,69.07826,139.444,1.060366586,,,,,,,,,,
490,66.20183,110.3204,-1.43722696,,,,,,,,,,
491,71.05779,131.9541,0.418044692,,,,,,,,,,
492,68.99493,129.2037,0.18217477,,,,,,,,,,
493,70.96089,124.3513,-0.233959325,,,,,,,,,,
494,66.02496,126.5251,-0.0475377,,,,,,,,,,
495,69.8641,149.2303,1.899624085,,,,,,,,,,
496,66.82802,142.1577,1.293089175,,,,,,,,,,
497,69.09424,127.1436,0.005503875,,,,,,,,,,
498,66.81425,122.3353,-0.406848274,,,,,,,,,,
499,67.13183,112.6659,-1.236080616,,,,,,,,,,
500,64.57428,134.2647,0.616198068,,,,,,,,,,
501,68.68038,120.6936,-0.547637851,,,,,,,,,,
502,67.53724,115.783,-0.968763085,,,,,,,,,,
503,71.17732,128.6855,0.137734763,,,,,,,,,,
504,70.53514,134.7611,0.658768541,,,,,,,,,,
505,71.53411,118.3419,-0.749315897,,,,,,,,,,
506,66.77301,106.1557,-1.794384998,,,,,,,,,,
507,66.33636,126.3823,-0.059784,,,,,,,,,,
508,64.83095,114.3716,-1.089802501,,,,,,,,,,
509,68.38247,130.2787,0.274365057,,,,,,,,,,
510,68.05038,123.3066,-0.323551133,,,,,,,,,,
511,69.09149,122.8571,-0.362099537,,,,,,,,,,
512,69.91046,125.6932,-0.118880119,,,,,,,,,,
513,68.40737,111.7247,-1.316796428,,,,,,,,,,
514,68.32559,125.5516,-0.131023509,,,,,,,,,,
515,66.95555,119.9702,-0.609675483,,,,,,,,,,
516,70.54816,132.6043,0.473804809,,,,,,,,,,
517,69.37805,132.6738,0.479765018,,,,,,,,,,
518,67.52012,117.4521,-0.825623728,,,,,,,,,,
519,64.87142,101.8549,-2.163214755,,,,,,,,,,
520,69.13396,128.4418,0.116835439,,,,,,,,,,
521,68.81192,134.0414,0.597048216,,,,,,,,,,
522,67.56446,127.7511,0.057602107,,,,,,,,,,
523,68.16772,127.6172,0.046119057,,,,,,,,,,
524,65.80687,139.3971,1.056344517,,,,,,,,,,
525,64.92276,113.9381,-1.12697877,,,,,,,,,,
526,68.35584,147.5188,1.752848572,,,,,,,,,,
527,66.71546,132.6523,0.477921212,,,,,,,,,,
528,69.18196,132.8139,0.491779771,,,,,,,,,,
529,65.88795,105.0942,-1.885417547,,,,,,,,,,
530,66.03733,127.5187,0.037671854,,,,,,,,,,
531,69.44194,130.7305,0.313110706,,,,,,,,,,
532,67.14847,128.5815,0.128815889,,,,,,,,,,
533,65.69442,122.5699,-0.386729352,,,,,,,,,,
534,69.42723,157.2961,2.591334246,,,,,,,,,,
535,66.54503,121.1097,-0.511953778,,,,,,,,,,
536,69.04469,147.5061,1.75175944,,,,,,,,,,
537,67.62036,117.493,-0.822116209,,,,,,,,,,
538,69.59105,132.4472,0.460332163,,,,,,,,,,
539,68.12343,118.1774,-0.763423155,,,,,,,,,,
540,71.22641,123.7319,-0.287078083,,,,,,,,,,
541,66.43285,130.365,0.281766008,,,,,,,,,,
542,66.31808,122.8882,-0.359432451,,,,,,,,,,
543,68.02724,107.8693,-1.647429391,,,,,,,,,,
544,68.2876,118.591,-0.727953478,,,,,,,,,,
545,66.91609,125.6467,-0.122867885,,,,,,,,,,
546,71.77546,148.6016,1.845707775,,,,,,,,,,
547,66.04535,150.279,1.989558927,,,,,,,,,,
548,69.01455,127.0678,-0.000996612,,,,,,,,,,
549,68.70744,128.7122,0.140024512,,,,,,,,,,
550,65.012,118.4233,-0.742335163,,,,,,,,,,
551,66.05857,125.3879,-0.14506216,,,,,,,,,,
552,71.16403,149.2676,1.902822874,,,,,,,,,,
553,67.55274,107.3484,-1.692100946,,,,,,,,,,
554,68.83455,133.6992,0.567701689,,,,,,,,,,
555,68.11811,124.8508,-0.191123001,,,,,,,,,,
556,67.90528,112.7028,-1.23291613,,,,,,,,,,
557,67.64085,127.8407,0.065286061,,,,,,,,,,
558,69.78282,134.1615,0.6073478,,,,,,,,,,
559,67.99889,138.6031,0.988252341,,,,,,,,,,
560,69.41465,126.044,-0.088796069,,,,,,,,,,
561,70.42989,129.5856,0.214925905,,,,,,,,,,
562,67.67519,134.1054,0.602536754,,,,,,,,,,
563,67.88036,106.1251,-1.797009205,,,,,,,,,,
564,68.06905,127.0561,-0.001999986,,,,,,,,,,
565,66.99435,121.9241,-0.442112131,,,,,,,,,,
566,71.57689,150.7365,2.028793398,,,,,,,,,,
567,64.36564,116.0061,-0.949630384,,,,,,,,,,
568,67.93011,125.4748,-0.137609755,,,,,,,,,,
569,69.91863,131.6099,0.388526649,,,,,,,,,,
570,69.93864,129.0696,0.170674567,,,,,,,,,,
571,66.79766,129.1117,0.174284996,,,,,,,,,,
572,70.11119,148.1624,1.808042683,,,,,,,,,,
573,68.94814,105.388,-1.860221727,,,,,,,,,,
574,68.02886,110.5447,-1.417991349,,,,,,,,,,
575,69.36148,118.6402,-0.723734164,,,,,,,,,,
576,68.44886,122.8151,-0.36570139,,,,,,,,,,
577,65.70282,124.887,-0.188018546,,,,,,,,,,
578,69.55674,135.7695,0.745247319,,,,,,,,,,
579,65.84635,116.4563,-0.911021949,,,,,,,,,,
580,68.79983,125.3617,-0.147309031,,,,,,,,,,
581,69.03835,133.122,0.518201936,,,,,,,,,,
582,67.36352,138.3328,0.965071844,,,,,,,,,,
583,70.35788,124.4972,-0.221447174,,,,,,,,,,
584,69.88828,136.7205,0.826803564,,,,,,,,,,
585,65.15319,115.0153,-1.034599814,,,,,,,,,,
586,69.40907,132.6366,0.476574805,,,,,,,,,,
587,68.50874,143.1323,1.376669319,,,,,,,,,,
588,65.71552,134.7422,0.657147707,,,,,,,,,,
589,63.98308,122.6246,-0.382038367,,,,,,,,,,
590,70.07685,153.5634,2.271223839,,,,,,,,,,
591,68.42542,126.289,-0.06778526,,,,,,,,,,
592,68.23665,134.7206,0.655295326,,,,,,,,,,
593,67.82856,134.5987,0.644841376,,,,,,,,,,
594,66.31277,118.3945,-0.744805005,,,,,,,,,,
595,69.75128,121.2997,-0.49565968,,,,,,,,,,
596,65.70901,132.2844,0.446370694,,,,,,,,,,
597,66.88227,139.0617,1.027581147,,,,,,,,,,
598,67.2791,110.698,-1.404844585,,,,,,,,,,
599,70.63357,154.1073,2.317867837,,,,,,,,,,
600,69.9377,124.1592,-0.250433515,,,,,,,,,,
601,65.87671,134.5173,0.637860642,,,,,,,,,,
602,72.44694,138.2622,0.9590173,,,,,,,,,,
603,70.07052,149.0801,1.886743173,,,,,,,,,,
604,67.68486,127.0075,-0.006167844,,,,,,,,,,
605,66.1151,117.8222,-0.793884541,,,,,,,,,,
606,69.94355,148.9096,1.872121364,,,,,,,,,,
607,68.24317,128.2151,0.097394008,,,,,,,,,,
608,68.80144,129.6944,0.22425642,,,,,,,,,,
609,66.61818,125.5674,-0.129668526,,,,,,,,,,
610,70.18701,128.7947,0.147099581,,,,,,,,,,
611,65.58971,124.187,-0.248049431,,,,,,,,,,
612,68.69566,151.4167,2.087126267,,,,,,,,,,
613,64.88639,106.9803,-1.723668615,,,,,,,,,,
614,69.81993,145.6221,1.590190601,,,,,,,,,,
615,66.33962,121.5926,-0.470541043,,,,,,,,,,
616,70.4434,130.9386,0.33095703,,,,,,,,,,
617,69.99163,135.6203,0.732452165,,,,,,,,,,
618,70.13617,123.9315,-0.269960704,,,,,,,,,,
619,67.1793,131.9955,0.421595091,,,,,,,,,,
620,68.2034,117.484,-0.822888034,,,,,,,,,,
621,67.76121,129.6577,0.221109086,,,,,,,,,,
622,64.79753,122.3706,-0.403821002,,,,,,,,,,
623,66.47871,114.5867,-1.071355867,,,,,,,,,,
624,66.98337,116.5401,-0.903835395,,,,,,,,,,
625,65.69991,139.4307,1.059225999,,,,,,,,,,
626,66.82705,123.4822,-0.308491957,,,,,,,,,,
627,66.35141,132.5492,0.469079521,,,,,,,,,,
628,70.13491,143.4013,1.39973833,,,,,,,,,,
629,70.11565,132.9429,0.502842605,,,,,,,,,,
630,64.56145,98.8972,-2.416862396,,,,,,,,,,
631,68.15724,122.4342,-0.398366767,,,,,,,,,,
632,67.1475,104.6767,-1.921221682,,,,,,,,,,
633,70.88927,142.7847,1.346859697,,,,,,,,,,
634,68.16218,130.9283,0.330073718,,,,,,,,,,
635,71.19657,143.827,1.436245684,,,,,,,,,,
636,67.92444,142.2832,1.303851855,,,,,,,,,,
637,65.30204,107.9441,-1.641014662,,,,,,,,,,
638,66.40756,105.6891,-1.83439987,,,,,,,,,,
639,71.30647,125.4007,-0.143964453,,,,,,,,,,
640,69.05997,106.4195,-1.77176193,,,,,,,,,,
641,65.95442,118.5371,-0.732575856,,,,,,,,,,
642,69.63776,136.7836,0.83221492,,,,,,,,,,
643,71.10495,145.9328,1.616835738,,,,,,,,,,
644,66.21851,129.637,0.219333887,,,,,,,,,,
645,66.13469,108.4955,-1.593727477,,,,,,,,,,
646,67.7851,121.2537,-0.499604567,,,,,,,,,,
647,66.67737,135.7399,0.74270887,,,,,,,,,,
648,69.99408,137.5026,0.893875214,,,,,,,,,,
649,71.1441,124.0052,-0.26364031,,,,,,,,,,
650,68.63927,128.8613,0.152811091,,,,,,,,,,
651,69.08548,133.6811,0.566149462,,,,,,,,,,
652,67.97389,106.5185,-1.763271848,,,,,,,,,,
653,65.94809,113.0398,-1.204015547,,,,,,,,,,
654,66.02102,125.9639,-0.095665318,,,,,,,,,,
655,71.23576,140.2945,1.133304111,,,,,,,,,,
656,67.52674,143.229,1.384962157,,,,,,,,,,
657,71.06935,145.8063,1.6059873,,,,,,,,,,
658,68.27178,128.1697,0.093500577,,,,,,,,,,
659,67.31932,134.1839,0.609268789,,,,,,,,,,
660,68.98848,140.2166,1.126623531,,,,,,,,,,
661,68.404,146.3453,1.652211081,,,,,,,,,,
662,67.092,132.0784,0.428704462,,,,,,,,,,
663,66.76866,122.13,-0.424454475,,,,,,,,,,
664,65.64636,131.4693,0.376469017,,,,,,,,,,
665,65.34105,129.5167,0.209017151,,,,,,,,,,
666,68.18299,125.7451,-0.114429257,,,,,,,,,,
667,70.65924,153.1384,2.234776516,,,,,,,,,,
668,65.94401,124.5559,-0.216413155,,,,,,,,,,
669,69.62792,134.8225,0.664034107,,,,,,,,,,
670,68.29965,115.3877,-1.002663383,,,,,,,,,,
671,70.06075,117.9618,-0.781912667,,,,,,,,,,
672,68.43602,124.5647,-0.215658481,,,,,,,,,,
673,69.27012,134.4043,0.628169942,,,,,,,,,,
674,67.70511,129.3092,0.191222281,,,,,,,,,,
675,70.89315,133.1423,0.519942832,,,,,,,,,,
676,70.54313,147.3609,1.739307319,,,,,,,,,,
677,71.58086,155.0132,2.395556378,,,,,,,,,,
678,68.42301,126.2905,-0.067656622,,,,,,,,,,
679,69.35781,134.4605,0.632989564,,,,,,,,,,
680,70.445,134.0296,0.596036266,,,,,,,,,,
681,67.38153,128.9248,0.15825675,,,,,,,,,,
682,67.50767,123.0543,-0.345187979,,,,,,,,,,
683,68.52054,112.1788,-1.277853536,,,,,,,,,,
684,66.80858,111.7443,-1.315115564,,,,,,,,,,
685,72.38532,148.4615,1.833693022,,,,,,,,,,
686,68.51642,136.7459,0.828981828,,,,,,,,,,
687,70.79791,133.2068,0.525474249,,,,,,,,,,
688,66.21905,116.8855,-0.874214441,,,,,,,,,,
689,68.31167,124.8542,-0.190831422,,,,,,,,,,
690,67.1715,121.5809,-0.471544416,,,,,,,,,,
691,67.7714,123.197,-0.332950255,,,,,,,,,,
692,67.47328,137.1255,0.861535719,,,,,,,,,,
693,67.77463,121.4941,-0.478988246,,,,,,,,,,
694,69.20099,150.9398,2.046228082,,,,,,,,,,
695,70.04297,142.3009,1.305369779,,,,,,,,,,
696,70.56979,134.7527,0.658048171,,,,,,,,,,
697,66.45379,133.5585,0.555635481,,,,,,,,,,
698,67.68132,136.0895,0.772690009,,,,,,,,,,
699,65.75638,95.20216,-2.73374314,,,,,,,,,,
700,69.3549,119.7404,-0.629382765,,,,,,,,,,
701,70.5902,152.9146,2.215583785,,,,,,,,,,
702,67.27626,140.1991,1.125122759,,,,,,,,,,
703,68.48853,145.2503,1.558305625,,,,,,,,,,
704,67.02188,119.4855,-0.651242583,,,,,,,,,,
705,65.77613,123.512,-0.305936356,,,,,,,,,,
706,65.96579,110.6754,-1.406782725,,,,,,,,,,
707,68.18868,111.4951,-1.336486559,,,,,,,,,,
708,72.08595,139.4849,1.063874105,,,,,,,,,,
709,66.85358,133.088,0.51528615,,,,,,,,,,
710,69.10929,133.5196,0.552299479,,,,,,,,,,
711,64.5909,112.7698,-1.227170317,,,,,,,,,,
712,67.03849,124.7975,-0.195693924,,,,,,,,,,
713,68.99156,123.4224,-0.31362031,,,,,,,,,,
714,70.59872,142.0921,1.287463424,,,,,,,,,,
715,70.08988,116.2814,-0.926021095,,,,,,,,,,
716,65.6844,131.1256,0.346993852,,,,,,,,,,
717,67.0982,131.2493,0.357602167,,,,,,,,,,
718,66.03932,127.2422,0.013959654,,,,,,,,,,
719,69.26423,122.4523,-0.39681454,,,,,,,,,,
720,66.61351,115.2431,-1.015064049,,,,,,,,,,
721,68.11738,126.9532,-0.010824526,,,,,,,,,,
722,69.73059,143.4439,1.403391639,,,,,,,,,,
723,64.02042,125.377,-0.145996927,,,,,,,,,,
724,66.23753,109.0095,-1.549647655,,,,,,,,,,
725,72.46761,139.2411,1.042966205,,,,,,,,,,
726,66.21938,102.182,-2.13516318,,,,,,,,,,
727,71.2978,144.3898,1.484510516,,,,,,,,,,
728,63.1255,83.08527,-3.772868326,,,,,,,,,,
729,70.93034,145.3938,1.570611957,,,,,,,,,,
730,68.25489,134.9267,0.672970133,,,,,,,,,,
731,64.78014,134.678,0.651642018,,,,,,,,,,
732,65.42982,111.4963,-1.336383649,,,,,,,,,,
733,68.91361,119.7951,-0.62469178,,,,,,,,,,
734,64.96937,95.70426,-2.690683844,,,,,,,,,,
735,66.15237,117.159,-0.850759517,,,,,,,,,,
736,65.98386,127.2356,0.013393648,,,,,,,,,,
737,69.2435,144.9205,1.530022502,,,,,,,,,,
738,68.31982,122.8464,-0.363017152,,,,,,,,,,
739,70.11607,134.19,0.609791915,,,,,,,,,,
740,68.63521,124.9776,-0.180248835,,,,,,,,,,
741,67.74289,135.8441,0.751644896,,,,,,,,,,
742,64.58641,120.8222,-0.53660932,,,,,,,,,,
743,64.66165,125.0174,-0.17683565,,,,,,,,,,
744,65.90771,133.5474,0.554683563,,,,,,,,,,
745,65.77649,124.5583,-0.216207335,,,,,,,,,,
746,67.1506,135.9691,0.762364697,,,,,,,,,,
747,72.24339,143.5738,1.414531656,,,,,,,,,,
748,68.73199,130.5725,0.299560877,,,,,,,,,,
749,67.57019,127.192,0.009654582,,,,,,,,,,
750,70.36234,141.2372,1.214148562,,,,,,,,,,
751,63.62233,107.4236,-1.685651913,,,,,,,,,,
752,66.20711,122.3234,-0.407868799,,,,,,,,,,
753,66.22114,111.6055,-1.327018831,,,,,,,,,,
754,70.0722,137.8915,0.927226659,,,,,,,,,,
755,69.6563,142.8742,1.354535074,,,,,,,,,,
756,66.25043,114.4349,-1.084373993,,,,,,,,,,
757,68.0704,128.2736,0.102410875,,,,,,,,,,
758,67.14808,134.5725,0.642594506,,,,,,,,,,
759,68.76609,140.1034,1.11691568,,,,,,,,,,
760,68.12075,121.977,-0.437575511,,,,,,,,,,
761,65.72987,111.4248,-1.342515375,,,,,,,,,,
762,69.17439,135.0756,0.68573956,,,,,,,,,,
763,70.36351,132.9826,0.506247214,,,,,,,,,,
764,70.78557,117.7566,-0.799510293,,,,,,,,,,
765,70.88083,134.9877,0.678201396,,,,,,,,,,
766,66.62148,151.6121,2.10388346,,,,,,,,,,
767,69.9829,128.9287,0.158591208,,,,,,,,,,
768,66.92866,120.1575,-0.593612933,,,,,,,,,,
769,71.45806,125.6007,-0.126812771,,,,,,,,,,
770,69.66344,127.8292,0.064299839,,,,,,,,,,
771,69.30943,136.1354,0.77662632,,,,,,,,,,
772,66.59775,116.2841,-0.925789547,,,,,,,,,,
773,64.20209,127.0777,-0.000147604,,,,,,,,,,
774,68.23051,125.7165,-0.116881948,,,,,,,,,,
775,70.09021,121.0749,-0.51493817,,,,,,,,,,
776,70.9755,122.7382,-0.372296212,,,,,,,,,,
777,64.93134,119.4545,-0.653901093,,,,,,,,,,
778,66.90106,132.9048,0.49957521,,,,,,,,,,
779,69.19803,132.8687,0.496479332,,,,,,,,,,
780,68.4149,124.3486,-0.234190873,,,,,,,,,,
781,66.3163,132.2198,0.440830701,,,,,,,,,,
782,72.13467,142.804,1.348514834,,,,,,,,,,
783,65.74613,129.605,0.216589618,,,,,,,,,,
784,69.96677,128.5326,0.124622303,,,,,,,,,,
785,65.11417,112.9919,-1.208123375,,,,,,,,,,
786,67.43294,122.0795,-0.428785274,,,,,,,,,,
787,66.39785,118.396,-0.744676367,,,,,,,,,,
788,67.18769,130.1299,0.261604206,,,,,,,,,,
789,67.68597,111.6824,-1.320424009,,,,,,,,,,
790,67.77469,142.2452,1.300593036,,,,,,,,,,
791,63.62937,122.6049,-0.383727807,,,,,,,,,,
792,66.447,122.8198,-0.365298326,,,,,,,,,,
793,71.9233,119.1123,-0.68324762,,,,,,,,,,
794,67.92214,139.4335,1.059466123,,,,,,,,,,
795,68.01143,141.3353,1.222561461,,,,,,,,,,
796,67.76524,119.787,-0.625386423,,,,,,,,,,
797,69.19791,136.326,0.792971873,,,,,,,,,,
798,67.00109,118.4099,-0.743484325,,,,,,,,,,
799,67.09659,137.692,0.910117857,,,,,,,,,,
800,69.85144,129.078,0.171394938,,,,,,,,,,
801,67.42782,123.4642,-0.310035608,,,,,,,,,,
802,68.1104,115.4311,-0.998941468,,,,,,,,,,
803,68.29433,129.931,0.244546859,,,,,,,,,,
804,69.45176,135.9563,0.761266989,,,,,,,,,,
805,69.08219,127.8134,0.062944856,,,,,,,,,,
806,70.91753,139.1014,1.030985756,,,,,,,,,,
807,64.20566,109.2132,-1.532178668,,,,,,,,,,
808,71.10315,124.6154,-0.21131053,,,,,,,,,,
809,72.08523,136.221,0.78396724,,,,,,,,,,
810,66.15119,120.4722,-0.566624762,,,,,,,,,,
811,67.52898,116.1659,-0.935926191,,,,,,,,,,
812,67.17586,115.5093,-0.992235161,,,,,,,,,,
813,72.92955,141.9961,1.279230617,,,,,,,,,,
814,65.54112,135.4869,0.721011993,,,,,,,,,,
815,69.08487,135.1305,0.690447697,,,,,,,,,,
816,65.28991,108.2494,-1.614832621,,,,,,,,,,
817,68.53447,125.1277,-0.167376498,,,,,,,,,,
818,71.32802,142.8947,1.356293121,,,,,,,,,,
819,66.88095,128.2978,0.104486229,,,,,,,,,,
820,67.91196,128.268,0.101930628,,,,,,,,,,
821,67.00238,103.5665,-2.016430665,,,,,,,,,,
822,68.27584,156.1069,2.489350348,,,,,,,,,,
823,66.20276,104.9661,-1.896403199,,,,,,,,,,
824,64.24214,121.6365,-0.466776249,,,,,,,,,,
825,67.43738,132.0066,0.422547009,,,,,,,,,,
826,64.50081,118.4079,-0.743655842,,,,,,,,,,
827,68.89607,135.3898,0.712684852,,,,,,,,,,
828,70.32908,140.6633,1.164931812,,,,,,,,,,
829,64.31742,111.6703,-1.321461686,,,,,,,,,,
830,67.11253,128.0328,0.081760251,,,,,,,,,,
831,68.01206,130.4737,0.291087947,,,,,,,,,,
832,68.25267,128.2127,0.097188188,,,,,,,,,,
833,67.76873,142.8202,1.34990412,,,,,,,,,,
834,67.44291,123.0804,-0.342949685,,,,,,,,,,
835,65.73581,117.8771,-0.789176405,,,,,,,,,,
836,69.64372,130.9274,0.329996536,,,,,,,,,,
837,71.92818,129.1735,0.179584866,,,,,,,,,,
838,69.39435,144.5784,1.500684551,,,,,,,,,,
839,67.14717,115.8635,-0.961859533,,,,,,,,,,
840,69.1469,116.5322,-0.904512886,,,,,,,,,,
841,66.90594,141.9947,1.279110555,,,,,,,,,,
842,67.838,132.1304,0.4331639,,,,,,,,,,
843,68.09614,135.2607,0.701613441,,,,,,,,,,
844,66.14093,127.0684,-0.000945157,,,,,,,,,,
845,71.16386,129.844,0.237085878,,,,,,,,,,
846,67.55757,134.5066,0.636943027,,,,,,,,,,
847,70.01279,121.3609,-0.490411266,,,,,,,,,,
848,72.56431,143.1486,1.378067181,,,,,,,,,,
849,66.60224,124.7741,-0.197700671,,,,,,,,,,
850,68.51802,120.1546,-0.593861632,,,,,,,,,,
851,66.34638,139.4163,1.057991078,,,,,,,,,,
852,69.02692,131.6743,0.39404949,,,,,,,,,,
853,69.12446,131.07,0.342225685,,,,,,,,,,
854,68.24578,129.8914,0.241150826,,,,,,,,,,
855,68.4869,123.344,-0.320343769,,,,,,,,,,
856,70.68261,137.5314,0.896345056,,,,,,,,,,
857,70.35969,136.8886,0.841219552,,,,,,,,,,
858,67.62401,118.4024,-0.744127513,,,,,,,,,,
859,69.4463,116.2441,-0.929219883,,,,,,,,,,
860,67.92486,124.8433,-0.191766189,,,,,,,,,,
861,68.39347,120.9809,-0.522999461,,,,,,,,,,
862,66.31812,105.1208,-1.883136373,,,,,,,,,,
863,71.22882,145.4377,1.574376751,,,,,,,,,,
864,65.29169,108.1912,-1.61982376,,,,,,,,,,
865,66.00287,130.3778,0.282863715,,,,,,,,,,
866,67.61775,117.5157,-0.820169493,,,,,,,,,,
867,69.10276,135.8762,0.754397741,,,,,,,,,,
868,68.99743,127.5126,0.037148727,,,,,,,,,,
869,69.07531,151.3998,2.08567695,,,,,,,,,,
870,68.34086,112.4799,-1.252031679,,,,,,,,,,
871,71.68196,156.7554,2.544964675,,,,,,,,,,
872,68.77664,138.2098,0.95452356,,,,,,,,,,
873,66.18191,109.5685,-1.501708706,,,,,,,,,,
874,72.37092,139.9742,1.105835693,,,,,,,,,,
875,66.85155,124.5873,-0.213720341,,,,,,,,,,
876,65.75688,130.5023,0.293540637,,,,,,,,,,
877,69.69245,151.0783,2.058105622,,,,,,,,,,
878,66.27915,108.7722,-1.569998125,,,,,,,,,,
879,66.47752,105.9927,-1.808363618,,,,,,,,,,
880,68.71912,143.4301,1.402208173,,,,,,,,,,
881,68.29244,114.7434,-1.057917525,,,,,,,,,,
882,67.66696,123.7736,-0.283501957,,,,,,,,,,
883,71.29885,139.4769,1.063188038,,,,,,,,,,
884,67.07369,115.8201,-0.965581448,,,,,,,,,,
885,70.68048,146.5682,1.67132663,,,,,,,,,,
886,71.40114,153.9993,2.308605929,,,,,,,,,,
887,71.00392,137.5899,0.901361923,,,,,,,,,,
888,66.2799,125.9287,-0.098684014,,,,,,,,,,
889,68.05383,139.6939,1.081797612,,,,,,,,,,
890,64.16346,126.3585,-0.06182505,,,,,,,,,,
891,66.87966,113.9307,-1.127613382,,,,,,,,,,
892,70.52968,129.7605,0.229925051,,,,,,,,,,
893,65.45595,116.1925,-0.933645017,,,,,,,,,,
894,69.11331,139.1294,1.033386991,,,,,,,,,,
895,67.94221,126.9815,-0.008397563,,,,,,,,,,
896,67.2132,125.8352,-0.106702425,,,,,,,,,,
897,67.6372,113.524,-1.162491327,,,,,,,,,,
898,70.09365,123.2372,-0.329502767,,,,,,,,,,
899,64.41354,123.0554,-0.345093645,,,,,,,,,,
900,69.77698,128.133,0.090353243,,,,,,,,,,
901,66.58181,127.9357,0.073433109,,,,,,,,,,
902,68.14995,110.4678,-1.42458617,,,,,,,,,,
903,66.18165,127.9364,0.07349314,,,,,,,,,,
904,66.79412,118.1678,-0.764246436,,,,,,,,,,
905,67.1657,129.7243,0.226820596,,,,,,,,,,
906,68.01904,130.6094,0.302725362,,,,,,,,,,
907,66.95837,105.0414,-1.889945591,,,,,,,,,,
908,68.70397,122.6299,-0.381583847,,,,,,,,,,
909,69.68057,138.3259,0.964480111,,,,,,,,,,
910,66.52793,107.7381,-1.658680894,,,,,,,,,,
911,66.46981,141.4417,1.231686156,,,,,,,,,,
912,71.44643,153.6966,2.282646859,,,,,,,,,,
913,66.62648,134.5551,0.641102309,,,,,,,,,,
914,64.01015,109.6593,-1.493921843,,,,,,,,,,
915,65.03312,117.2029,-0.846994723,,,,,,,,,,
916,66.77216,124.2843,-0.239705138,,,,,,,,,,
917,68.91932,125.2193,-0.159521028,,,,,,,,,,
918,71.22926,133.2256,0.527086507,,,,,,,,,,
919,71.10332,122.6042,-0.383787838,,,,,,,,,,
920,69.80699,134.8652,0.667695991,,,,,,,,,,
921,67.09127,111.4506,-1.340302808,,,,,,,,,,
922,67.27958,116.8458,-0.87761905,,,,,,,,,,
923,71.86593,143.1527,1.37841879,,,,,,,,,,
924,67.20197,99.92383,-2.328820242,,,,,,,,,,
925,68.44108,127.9232,0.072361129,,,,,,,,,,
926,67.20278,136.658,0.821443664,,,,,,,,,,
927,69.36588,145.3947,1.570689139,,,,,,,,,,
928,69.0416,126.6818,-0.034099357,,,,,,,,,,
929,65.9056,128.1983,0.095953267,,,,,,,,,,
930,66.44766,122.8328,-0.364183466,,,,,,,,,,
931,66.08009,133.2571,0.529787897,,,,,,,,,,
932,69.35367,116.7606,-0.884925666,,,,,,,,,,
933,70.83359,144.0455,1.454983896,,,,,,,,,,
934,67.664,132.5153,0.466172311,,,,,,,,,,
935,65.30966,123.9832,-0.265526995,,,,,,,,,,
936,66.66817,113.1423,-1.195225311,,,,,,,,,,
937,66.93271,123.9512,-0.268271264,,,,,,,,,,
938,67.73938,133.9787,0.591671164,,,,,,,,,,
939,64.27722,128.1519,0.091974077,,,,,,,,,,
940,66.83442,121.2878,-0.496680205,,,,,,,,,,
941,65.89728,122.7107,-0.374654568,,,,,,,,,,
942,67.6564,125.4136,-0.142858169,,,,,,,,,,
943,68.68966,124.8761,-0.188953313,,,,,,,,,,
944,66.08003,116.5903,-0.899530323,,,,,,,,,,
945,66.91344,129.889,0.240945006,,,,,,,,,,
946,69.48392,123.889,-0.273605437,,,,,,,,,,
947,68.60001,137.6571,0.907124888,,,,,,,,,,
948,69.21225,130.8805,0.325974467,,,,,,,,,,
949,67.63342,141.9706,1.277043777,,,,,,,,,,
950,65.73405,125.7334,-0.115432631,,,,,,,,,,
951,66.09947,104.4108,-1.944024842,,,,,,,,,,
952,67.65293,117.0685,-0.858520653,,,,,,,,,,
953,67.59619,131.7669,0.401990719,,,,,,,,,,
954,69.57859,125.4738,-0.137695513,,,,,,,,,,
955,66.08879,129.5734,0.213879653,,,,,,,,,,
956,70.08026,130.1053,0.259494549,,,,,,,,,,
957,65.00956,131.9305,0.416020794,,,,,,,,,,
958,69.16464,142.4645,1.319399855,,,,,,,,,,
959,69.61276,127.6431,0.048340199,,,,,,,,,,
960,71.48367,153.3153,2.249947179,,,,,,,,,,
961,69.47413,126.7609,-0.027315867,,,,,,,,,,
962,69.0027,114.0258,-1.119457758,,,,,,,,,,
963,69.5581,133.9684,0.590787852,,,,,,,,,,
964,68.63746,127.5869,0.043520577,,,,,,,,,,
965,67.20262,126.4859,-0.050899429,,,,,,,,,,
966,66.07614,120.7651,-0.541506125,,,,,,,,,,
967,66.18342,126.6479,-0.037006567,,,,,,,,,,
968,70.80778,133.0747,0.514145563,,,,,,,,,,
969,67.158,125.9649,-0.095579559,,,,,,,,,,
970,65.2973,121.3206,-0.49386733,,,,,,,,,,
971,69.23494,129.7824,0.23180316,,,,,,,,,,
972,68.90768,130.0549,0.255172326,,,,,,,,,,
973,72.3478,123.4005,-0.315498419,,,,,,,,,,
974,68.29557,137.2791,0.87470821,,,,,,,,,,
975,68.34735,127.7554,0.057970868,,,,,,,,,,
976,67.46476,133.6853,0.566509647,,,,,,,,,,
977,68.86803,113.9275,-1.127887809,,,,,,,,,,
978,66.62471,135.6168,0.73215201,,,,,,,,,,
